orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,explanation
4760651,57 Taleen Dr,1,92 Armcrest Dr Lower Sackville NS B4C3Z9,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-150.0,154.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,150.0,154.0,0.37,1.0,1.0,3.1150598526000977,3.0,1.5,1,1,3.0,1354,3250.0,Detached,1.5,1,1,3,1200,3400.0,Detached,487000.0,"The model ranked the candidate property at 57 Taleen Dr as more comparable to the subject at 92 Armcrest Dr due to having the same number of bathrooms, half bathrooms, and rooms. However, the model found the lack of differences in full baths and the fact that the candidate property was sold recently to make it slightly less similar to the subject."
4760900,1059 Cornerstone St NE,1,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,990.0,-235.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,990.0,235.0,0.06,1.0,1.0,2.9465067386627197,1.0,2.5,2,1,3.0,1573,4058.0,Detached,2.5,2,1,3,1808,3068.0,Detached,686000.0,"The model ranked the candidate property as more comparable because it has the same number of bathrooms and half bathrooms as the subject property. Additionally, the slight difference in room count actually improved the similarity score. However, the larger lot size and slightly older age of the candidate property compared to the subject property slightly decreased the similarity score."
4760900,312 Redstone Ave NE,1,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1023.0,-228.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1023.0,228.0,1.33,1.0,1.0,2.7939257621765137,2.0,2.5,2,1,3.0,1573,4058.0,Detached,2.5,2,1,3,1801,3035.0,Detached,690000.0,"The model ranked the candidate property at 312 Redstone Ave NE as more comparable to the subject due to having the same number of bathrooms and half bathrooms, as well as an additional room compared to the subject. However, the model found the candidate less similar due to a slightly smaller lot size compared to the subject, resulting in a lower score."
4760900,90 Corner Ridge Mews NE,1,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,678.0,-67.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,678.0,67.0,1.53,1.0,1.0,2.589271306991577,3.0,2.5,2,1,3.0,1573,4058.0,Detached,2.5,2,1,3,1640,3380.0,Detached,680000.0,"The candidate property at 90 Corner Ridge Mews NE was ranked as moderately comparable to the subject based on its similar number of bathrooms, rooms, and half baths. However, the model found differences in full baths, effective age, and lot size, where the candidate had fewer full baths, was slightly older, and had a smaller lot size compared to the subject, which slightly decreased its similarity score."
4761220,74 Gianmarco Way,1,11 Bashir St Maple ON L6A3A3,0.5,1.0,-1.0,1.0,0.0,-5.0,0.0,186.0,-170.0,0.5,1.0,1.0,1.0,0.0,5.0,0.0,186.0,170.0,1.22,1.0,1.0,3.214448928833008,1.0,3.5,3,1,3.0,1525,2619.0,Detached,3.0,2,2,3,1695,2433.0,Detached,1105000.0,"The candidate property at 74 Gianmarco Way was ranked as somewhat comparable to the subject property at 11 Bashir St due to having one more room and being similar in bedroom count, which positively influenced the score. However, the discrepancy in full and half baths, as well as a larger lot size for the candidate, slightly reduced the similarity score."
4761220,20 Del Francesco Way,1,11 Bashir St Maple ON L6A3A3,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,-28.0,-47.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,28.0,47.0,1.39,1.0,1.0,3.041877031326294,2.0,3.5,3,1,3.0,1525,2619.0,Detached,3.5,3,1,3,1572,2647.0,Detached,1045000.0,"The candidate property at 20 Del Francesco Way was considered more similar to the subject at 11 Bashir St Maple due to having the same number of bathrooms, half bathrooms, and rooms. However, the model found it slightly less similar because the candidate property was sold recently compared to the subject."
4761220,3 Blackthorn Dr,1,11 Bashir St Maple ON L6A3A3,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-61.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,61.0,36.0,2.09,1.0,1.0,2.961564302444458,3.0,3.5,3,1,3.0,1525,2619.0,Detached,3.5,3,1,3,1489,2680.0,Detached,1150000.0,"The candidate property at 3 Blackthorn Dr was ranked as more comparable to the subject at 11 Bashir St due to having the same number of bathrooms and rooms, which positively impacted the score. The slight difference in the number of full baths and the fact that it was sold recently had a slightly negative impact on the similarity score."
4761433,107 Ahmadi Cres,1,1368 Shore Dr Bedford NS B4A2E8,-0.5,-1.0,1.0,-2.0,-1.0,-5.0,23.0,,-879.0,0.5,1.0,1.0,2.0,1.0,5.0,23.0,,879.0,2.91,1.0,0.0,1.474669337272644,1.0,3.0,2,2,4.0,2895,26700.0,Detached,3.5,3,1,5,3774,,Detached,1200000.0,"The candidate property was considered more comparable to the subject property due to having an effective age that was 5 years younger, despite having one fewer bedroom and one additional half bath. However, the model found the candidate less similar because it had fewer full baths, fewer total rooms, and a lower bath score compared to the subject property."
4761433,158 Eaglewood Dr,1,1368 Shore Dr Bedford NS B4A2E8,0.0,-1.0,,2.0,0.0,-29.0,-1.0,,401.0,0.0,1.0,,2.0,0.0,29.0,1.0,,401.0,1.14,1.0,1.0,1.3543767929077148,2.0,3.0,2,2,4.0,2895,26700.0,Detached,3.0,3,0,4,2494,,Detached,1185000.0,"The model ranked the candidate property at 158 Eaglewood Dr as relatively more comparable to the subject at 1368 Shore Dr due to having a similar number of bathrooms and bedrooms, which had positive SHAP values. However, the larger difference in gross living area (GLA) of 401 sqft had a negative impact on the similarity score, leading to a slightly lower overall ranking."
4761433,428 Heddas Way,1,1368 Shore Dr Bedford NS B4A2E8,0.5,0.0,1.0,2.0,1.0,11.0,39.0,,541.0,0.5,0.0,1.0,2.0,1.0,11.0,39.0,,541.0,11.52,1.0,1.0,0.6619222164154053,3.0,3.0,2,2,4.0,2895,26700.0,Detached,2.5,2,1,3,2354,,Detached,1895000.0,"The model ranked the candidate property at 428 Heddas Way as fairly comparable to the subject at 1368 Shore Dr Bedford NS B4A2E8 due to similar room count, number of half baths, and bath score, which all positively impacted the similarity score. However, the differences in gross living area (GLA) and absolute number of bedrooms negatively impacted the score, indicating some dissimilarity in these key features."
4761446,1249 Carfa Cres,1,5004 Fox Run Pl Kingston ON K7P0E4,-1.0,-1.0,,-2.0,-1.0,0.0,10.0,-237.0,-63.0,1.0,1.0,,2.0,1.0,0.0,10.0,237.0,63.0,0.51,1.0,0.0,1.2631694078445435,1.0,2.0,2,0,3.0,1678,5663.0,Detached,3.0,3,0,4,1741,5900.0,Detached,1095000.0,"The model ranked the candidate property at 1249 Carfa Cres as more comparable to the subject at 5004 Fox Run Pl due to its similar effective age. However, it was ranked less similar because it had fewer full baths, fewer rooms, and one less bedroom compared to the subject property."
4761446,868 Roshan Dr,1,5004 Fox Run Pl Kingston ON K7P0E4,-1.0,-1.0,,-10.0,-1.0,-8.0,2.0,-168.0,-127.0,1.0,1.0,,10.0,1.0,8.0,2.0,168.0,127.0,1.89,1.0,1.0,0.6968154311180115,2.0,2.0,2,0,3.0,1678,5663.0,Detached,3.0,3,0,4,1805,5831.0,Detached,797000.0,"The model ranked the candidate property at 868 Roshan Dr as more comparable to the subject at 5004 Fox Run Pl due to a lower effective age difference of 8 years and a subject age difference of only 2 years. However, the model found the candidate less similar due to a significant room count difference of -10 rooms."
4761446,871 Crestwood Ave ,0,5004 Fox Run Pl Kingston ON K7P0E4,0.0,0.0,,-4.0,-1.0,-35.0,-25.0,-837.0,-1072.0,0.0,0.0,,4.0,1.0,35.0,25.0,837.0,1072.0,,1.0,1.0,-1.5141353607177734,3.0,2.0,2,0,3.0,1678,5663.0,Detached,2.0,2,0,4,2750,6500.0,Detached,,"The model ranked the property at 871 Crestwood Ave as somewhat comparable to the subject at 5004 Fox Run Pl due to its effective age being 35 years older, which positively influenced the similarity score, along with a smaller lot size. However, the lower room count compared to the subject property had a more significant negative impact on the overall similarity score."
4761696,225 Lift Lane,1,11 Bermondsey Way Stittsville ON K2S2Y7,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-872.0,-7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,872.0,7.0,3.43,1.0,1.0,3.7582297325134277,1.0,2.5,2,1,3.0,1751,3358.0,Townhouse,2.5,2,1,3,1758,4230.0,Townhouse,768800.0,"The candidate property at 225 Lift Lane was ranked as more comparable to the subject at 11 Bermondsey Way due to having the same number of bathrooms, half bathrooms, and rooms, which positively influenced the score. However, the fact that the candidate property was sold recently and had a slightly different number of full baths compared to the subject decreased its similarity score slightly."
4761696,514 Triangle St,1,11 Bermondsey Way Stittsville ON K2S2Y7,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,465.0,-380.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,465.0,380.0,3.54,1.0,1.0,3.3017656803131104,2.0,2.5,2,1,3.0,1751,3358.0,Townhouse,2.5,2,1,3,2131,2893.0,Townhouse,755000.0,"The candidate property at 514 Triangle St received a relatively high score compared to the subject due to having the same number of bathrooms, half bathrooms, and rooms as the subject property, which made them more similar. However, the slight differences in the number of full baths, absolute effective age, and recent sale status slightly lowered the similarity score."
4761696,655 Allied Mews,1,11 Bermondsey Way Stittsville ON K2S2Y7,0.0,0.0,0.0,-1.0,-1.0,0.0,2.0,366.0,-51.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,366.0,51.0,0.15,1.0,0.0,2.9811511039733887,3.0,2.5,2,1,3.0,1751,3358.0,Townhouse,2.5,2,1,4,1802,2992.0,Townhouse,705000.0,"The model ranked the candidate property at 655 Allied Mews as more comparable to the subject based on having the same number of bathrooms and half bathrooms. However, the model found the candidate less similar due to having fewer full bathrooms, bedrooms, and a larger lot size compared to the subject."
4762154,401-11 Springvale Ave,1,306 11 SPRINGVALE AVE Halifax NS B3N0A3,0.0,0.0,,-1.0,0.0,-9.0,0.0,,-683.0,0.0,0.0,,1.0,0.0,9.0,0.0,,683.0,0.0,1.0,0.0,3.847647190093994,1.0,2.0,2,0,2.0,1523,,Condominium,2.0,2,0,2,2206,,Condominium,900000.0,"The model ranked the candidate property at 401-11 Springvale Ave as more comparable to the subject due to having a similar number of bathrooms and bedrooms, even though the room count is one less. The absence of differences in the number of full baths and the absolute full bath count also contributed to the candidate's similarity score."
4762154,111-11 Springvale Ave,1,306 11 SPRINGVALE AVE Halifax NS B3N0A3,0.0,0.0,,0.0,0.0,-7.0,2.0,,181.0,0.0,0.0,,0.0,0.0,7.0,2.0,,181.0,0.0,1.0,0.0,3.6026339530944824,2.0,2.0,2,0,2.0,1523,,Condominium,2.0,2,0,2,1342,,Condominium,720000.0,"The model ranked the candidate property at 111-11 Springvale Ave as more comparable to the subject due to identical bath_score, room_count, and bedrooms, which positively impacted the similarity score. The negligible differences in full baths, half baths, and absolute half bath values had minimal impact on the overall similarity score."
4762154,306-79 Bedros Lane,1,306 11 SPRINGVALE AVE Halifax NS B3N0A3,0.0,0.0,,-1.0,0.0,-10.0,-1.0,,-293.0,0.0,0.0,,1.0,0.0,10.0,1.0,,293.0,6.41,1.0,1.0,3.1920883655548096,3.0,2.0,2,0,2.0,1523,,Condominium,2.0,2,0,2,1816,,Condominium,720000.0,"The candidate property was ranked as more comparable to the subject property due to having one fewer room, but the same number of bathrooms and bedrooms. However, the model found the lack of half bathrooms and the presence of missing data in the half bath comparison made the candidate slightly less similar overall."
4762330,109 Kinniburgh Cove,1,229 SANDPIPER CRES Chestermere AB T1X0Y4,0.5,0.0,,1.0,0.0,-1.0,-1.0,5450.0,-152.0,0.5,0.0,,1.0,0.0,1.0,1.0,5450.0,152.0,1.11,1.0,1.0,3.111361503601074,1.0,2.5,2,1,4.0,2456,5909.0,Detached,2.0,2,0,4,2608,459.0,Detached,860000.0,"The model ranked the candidate property at 109 Kinniburgh Cove as more comparable to the subject property at 229 SANDPIPER CRES due to similar room count (1.0) and bath score (0.5), which had positive impacts on the score. However, the lack of difference in full baths and absolute full baths slightly decreased the similarity score."
4762330,118 Sandpiper Pk,1,229 SANDPIPER CRES Chestermere AB T1X0Y4,-0.5,-1.0,,0.0,0.0,3.0,3.0,,89.0,0.5,1.0,,0.0,0.0,3.0,3.0,,89.0,0.15,1.0,1.0,2.7682888507843018,2.0,2.5,2,1,4.0,2456,5909.0,Detached,3.0,3,0,4,2367,,Detached,860000.0,"The candidate property was ranked higher due to having the same number of rooms as the subject property, which had a high positive SHAP impact of 0.56. Even though the candidate property had fewer full baths compared to the subject, the model still considered it more comparable overall due to other similarities like the number of bedrooms and bath scores."
4762330,239 Kinniburgh Loop ,0,229 SANDPIPER CRES Chestermere AB T1X0Y4,-1.0,-1.0,0.0,0.0,0.0,5.0,5.0,941.0,-71.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,941.0,71.0,,1.0,1.0,1.079007863998413,3.0,2.5,2,1,4.0,2456,5909.0,Detached,3.5,3,1,4,2527,4968.0,Detached,,"The model ranked the candidate property at 239 Kinniburgh Loop as relatively comparable to the subject property at 229 SANDPIPER CRES due to similarities in the number of half baths and total room count. However, the differences in the number of full baths, effective age, and lot size contributed to a slightly lower similarity score."
4762406,2 Crouchers Point Rd,1,164 Redmonds Rd Seabright NS B3Z3C4,0.0,0.0,0.0,-1.0,2.0,-33.0,-33.0,,308.0,0.0,0.0,0.0,1.0,2.0,33.0,33.0,,308.0,4.525,1.0,0.0,0.819559633731842,1.0,2.5,2,1,5.0,3332,42495.0,Detached,2.5,2,1,3,3024,,Detached,1800000.0,"The model ranked the candidate property at 2 Crouchers Point Rd as relatively more comparable to the subject at 164 Redmonds Rd due to similar bath and half bath counts, despite a slight difference in room count. However, the model found the candidate less comparable due to a significant age difference, a moderate difference in gross living area, and no difference in the number of full baths."
4762406,58 Blind Bay Dr,1,164 Redmonds Rd Seabright NS B3Z3C4,-0.5,-1.0,,2.0,2.0,-20.0,-20.0,,777.0,0.5,1.0,,2.0,2.0,20.0,20.0,,777.0,12.559,1.0,1.0,-0.03420105576515198,2.0,2.5,2,1,5.0,3332,42495.0,Detached,3.0,3,0,3,2555,,Detached,1189500.0,"The candidate property at 58 Blind Bay Dr was considered more comparable to the subject at 164 Redmonds Rd due to having 2 more rooms and 2 more bedrooms, which positively influenced the similarity score. However, the larger difference in gross living area (777 sqft) had a stronger negative impact, resulting in a slightly lower overall similarity score of -0.03."
4762406,401 Viewmount Dr,1,164 Redmonds Rd Seabright NS B3Z3C4,1.0,1.0,0.0,3.0,4.0,-53.0,-53.0,,1503.0,1.0,1.0,0.0,3.0,4.0,53.0,53.0,,1503.0,8.61,1.0,0.0,-0.743068516254425,3.0,2.5,2,1,5.0,3332,42495.0,Detached,1.5,1,1,1,1829,,Detached,1653000.0,"The model ranked the candidate property lower due to a higher difference in subject age (-53 years) and greater gross living area difference (1503 sqft), indicating a dissimilarity. However, the model found the candidate more comparable because it had 1 more full bath, the same number of half baths, and 3 more rooms, suggesting a closer match in terms of these features."
4762597,930 Amberdale Cres,1,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,1.0,,0.0,0.0,24.0,0.0,,0.0,0.15,1.0,0.0,4.347950458526611,1.0,1.5,1,1,3.0,1044,,Townhouse,2.0,2,0,3,1044,,Townhouse,378900.0,"The model ranked the candidate property higher due to having the same number of rooms and bedrooms as the subject property. The effective age of the candidate being 24 years newer than the subject also contributed positively to its similarity score. However, the lower bath score and fewer full baths in the candidate property compared to the subject slightly decreased its similarity score."
4762597,771 Ashwood Dr,1,142-950 Oakview Ave Kingston ON K7M 6W8,0.5,0.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,0.0,,0.0,0.0,24.0,0.0,,0.0,0.02,1.0,1.0,3.3590238094329834,2.0,1.5,1,1,3.0,1044,,Townhouse,1.0,1,0,3,1044,,Townhouse,327000.0,"The model ranked the property at 771 Ashwood Dr as more comparable to the subject due to having a similar number of rooms and bedrooms. The slight difference in bath score also contributed positively to the similarity score. However, the lack of full baths in the candidate property and missing data for half baths resulted in a slightly lower similarity score."
4762597,995 Amberdale Cres,1,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,1.0,,0.0,0.0,24.0,0.0,,0.0,0.09,1.0,1.0,3.3330957889556885,3.0,1.5,1,1,3.0,1044,,Townhouse,2.0,2,0,3,1044,,Townhouse,315000.0,"The candidate property at 995 Amberdale Cres was considered more comparable to the subject due to having the same number of rooms and bedrooms. Even though the candidate property is older by 24 years, this feature did not significantly impact its similarity score. However, the candidate property was ranked slightly lower due to having fewer full baths compared to the subject property."
4762739,270 Quinlan Dr,1,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,1.0,1.0,-2.0,2.0,,-162.0,0.5,0.0,,1.0,1.0,2.0,2.0,,162.0,17.33,1.0,0.0,3.905850887298584,1.0,2.5,2,1,3.0,1500,,Detached,2.0,2,0,2,1662,,Detached,829900.0,"The candidate property at 270 Quinlan Dr was ranked higher due to having 1 more room compared to the subject property, which positively impacted the similarity score by +0.40. Additionally, despite being 2 years younger, the effective age difference of -2.0 years still contributed positively to the score by +0.34. However, the difference in the number of bedrooms (-0.08) slightly decreased the similarity score."
4762739,64 Deermist Dr,1,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,0.0,0.0,-1.0,3.0,,-102.0,0.5,0.0,,0.0,0.0,1.0,3.0,,102.0,3.73,1.0,0.0,3.6892080307006836,2.0,2.5,2,1,3.0,1500,,Detached,2.0,2,0,3,1602,,Detached,800000.0,The model ranked the candidate property at 64 Deermist Dr as more comparable to the subject due to having a similar number of bathrooms and rooms compared to the subject. The slight differences in full baths did not significantly impact the similarity score.
4762739,85 Oceanic Dr,1,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,0.0,0.0,-1.0,3.0,,-600.0,0.5,0.0,,0.0,0.0,1.0,3.0,,600.0,8.98,1.0,0.0,3.6252217292785645,3.0,2.5,2,1,3.0,1500,,Detached,2.0,2,0,3,2100,,Detached,950000.0,The model ranked the property at 85 Oceanic Dr as more comparable to the subject due to having a similar number of rooms and bedrooms. The slight difference in the number of full baths had a minimal negative impact on the similarity score. The absence of data for half baths did not significantly affect the ranking.
4763065,3219 Roseville Rd,1,11 PAUL AVE Ayr ON N0B1E0,-0.5,-1.0,,1.0,0.0,14.0,41.0,9036.0,60.0,0.5,1.0,,1.0,0.0,14.0,41.0,9036.0,60.0,0.5,1.0,0.0,1.3679863214492798,1.0,2.5,2,1,4.0,3000,20174.0,Detached,3.0,3,0,4,2940,11138.0,Detached,1130000.0,"The model ranked the candidate property as more comparable to the subject property primarily due to having an additional room compared to the subject (room_count_diff = 1.0, SHAP +0.68). However, the larger lot size of the candidate property compared to the subject had a negative impact on the similarity score (lot_size_sf_diff = 9036.0, SHAP -0.03)."
4763065,13 James Crt,1,11 PAUL AVE Ayr ON N0B1E0,0.5,0.0,,2.0,1.0,-25.0,2.0,-9026.0,635.0,0.5,0.0,,2.0,1.0,25.0,2.0,9026.0,635.0,23.23,1.0,1.0,1.0919008255004883,2.0,2.5,2,1,4.0,3000,20174.0,Detached,2.0,2,0,3,2365,29200.0,Detached,1220000.0,"The model ranked the candidate property at 13 James Crt as more comparable to the subject at 11 PAUL AVE due to having 2 more rooms and 1 more bedroom, which positively influenced the score. However, the larger difference in gross living area (635 sqft) had a negative impact on the similarity score, as it made the candidate less similar to the subject."
4763065,6 Marshall Ave,1,11 PAUL AVE Ayr ON N0B1E0,0.5,0.0,,1.0,0.0,-43.0,-16.0,5058.0,997.0,0.5,0.0,,1.0,0.0,43.0,16.0,5058.0,997.0,0.31,1.0,1.0,0.8184148669242859,3.0,2.5,2,1,4.0,3000,20174.0,Detached,2.0,2,0,4,2003,15116.0,Detached,1150000.0,"The model ranked the candidate property at 6 Marshall Ave as more comparable to the subject at 11 PAUL AVE due to having one more room compared to the subject, which had a high positive SHAP impact score of +0.81. However, the larger difference in gross living area (997 sqft) and lot size (5058 sqft) compared to the subject had a negative impact on the similarity score."
4763086,36 Stonewalk Dr,1,102 Stonewalk Dr Kemptville ON K0G 1J0,0.5,1.0,,-1.0,-1.0,-3.0,0.0,436.0,-327.0,0.5,1.0,,1.0,1.0,3.0,0.0,436.0,327.0,0.53,1.0,0.0,3.8416707515716553,1.0,3.0,3,0,2.0,1283,54450.0,Detached,2.5,2,1,3,1610,54014.0,Detached,855000.0,"The candidate property at 36 Stonewalk Dr was ranked higher due to having a slightly higher bath_score and being older by 3 years, which the model deemed as more comparable to the subject property at 102 Stonewalk Dr. However, the model found the candidate less similar because it had an additional full bath compared to the subject and one fewer room, which slightly impacted the overall score."
4763086,48 Stonewalk Dr,1,102 Stonewalk Dr Kemptville ON K0G 1J0,1.0,1.0,,-1.0,-1.0,3.0,6.0,-26136.0,-288.0,1.0,1.0,,1.0,1.0,3.0,6.0,26136.0,288.0,0.78,1.0,1.0,1.402915120124817,2.0,3.0,3,0,2.0,1283,54450.0,Detached,2.0,2,0,3,1571,80586.0,Detached,812000.0,"The model ranked the candidate property at 48 Stonewalk Dr as more comparable to the subject at 102 Stonewalk Dr mainly due to its similar bath score, slightly fewer rooms, and bedrooms. However, the differences in the number of full baths, effective age, and a missing value for half baths slightly decreased the similarity score."
4763086,56 Stonewalk Dr,1,102 Stonewalk Dr Kemptville ON K0G 1J0,-1.0,-1.0,,-3.0,-3.0,-39.0,-36.0,-32670.0,-693.0,1.0,1.0,,3.0,3.0,39.0,36.0,32670.0,693.0,0.99,1.0,1.0,1.2032350301742554,3.0,3.0,3,0,2.0,1283,54450.0,Detached,4.0,4,0,5,1976,87120.0,Detached,920000.0,"The model ranked the candidate property at 56 Stonewalk Dr as more comparable to the subject at 102 Stonewalk Dr due to having a lower bath score, fewer rooms, and fewer bedrooms compared to the subject property. These similarities outweighed the slight differences in full baths and absolute full bath count between the two properties."
4763087,313-79 Bedros Lane,1,407 105 Dunbrack St Halifax NS B3M3G7,0.0,0.0,,0.0,0.0,-4.0,28.0,,47.0,0.0,0.0,,0.0,0.0,4.0,28.0,,47.0,4.97,1.0,0.0,3.399625301361084,1.0,2.0,2,0,3.0,1530,,Condominium,2.0,2,0,3,1483,,Condominium,520000.0,"The model ranked the candidate property at 313-79 Bedros Lane as more comparable to the subject property at 407 105 Dunbrack St due to similar room count, bedrooms, and bath scores. However, the slight difference in the absolute effective age of 4 years made the candidate slightly less similar according to the model."
4763087,801-105 Dunbrack St,1,407 105 Dunbrack St Halifax NS B3M3G7,1.0,1.0,,1.0,1.0,-32.0,0.0,,482.0,1.0,1.0,,1.0,1.0,32.0,0.0,,482.0,0.0,1.0,1.0,2.381459951400757,2.0,2.0,2,0,3.0,1530,,Condominium,1.0,1,0,2,1048,,Condominium,380000.0,"The model ranked the candidate property as relatively more comparable to the subject due to similar room count, bath score, and number of bedrooms. However, the model found the candidate less similar because of a significant difference in gross living area (GLA), indicating that despite some similarities in the property, the size difference had a notable impact on the overall comparability score."
4763087,210-40 Regency Park Dr,1,407 105 Dunbrack St Halifax NS B3M3G7,0.0,0.0,,0.0,1.0,-10.0,22.0,,-23.0,0.0,0.0,,0.0,1.0,10.0,22.0,,23.0,1.43,1.0,1.0,2.3750271797180176,3.0,2.0,2,0,3.0,1530,,Condominium,2.0,2,0,2,1553,,Condominium,475000.0,"The candidate property was ranked higher due to its similarity in room count and effective age to the subject property. However, the discrepancy in the number of bedrooms made the candidate slightly less comparable, according to the model."
4763606,21-4552 Portage Rd,1,60 Keystone Trail Welland ON L3B0N8,0.0,0.0,0.0,0.0,0.0,,,,34.0,0.0,0.0,0.0,0.0,0.0,,,,34.0,19.68,1.0,1.0,1.1283611059188843,1.0,2.5,2,1,4.0,1634,,Townhouse,2.5,2,1,4,1600,,Townhouse,655000.0,"The model ranked the candidate property on Portage Rd as more comparable to the subject property on Keystone Trail due to having the same number of bathrooms and rooms, which positively influenced the score. However, the differences in the full baths and the missing data for effective age and subject age slightly decreased the similarity score."
4763606,14-96 Welland Rd,1,60 Keystone Trail Welland ON L3B0N8,0.0,0.0,0.0,2.0,1.0,,,,-41.0,0.0,0.0,0.0,2.0,1.0,,,,41.0,6.03,1.0,1.0,0.9587215781211853,2.0,2.5,2,1,4.0,1634,,Townhouse,2.5,2,1,3,1675,,Townhouse,715000.0,"The model ranked the candidate property at 14-96 Welland Rd as more comparable to the subject due to having the same number of bathrooms and half bathrooms, along with an additional two rooms compared to the subject, which positively influenced the score. However, the model found the candidate less similar due to having one fewer bedroom and a missing value for effective age, which negatively impacted the similarity score."
4763606,1-150 Broadway,1,60 Keystone Trail Welland ON L3B0N8,0.0,0.0,0.0,2.0,1.0,,,,234.0,0.0,0.0,0.0,2.0,1.0,,,,234.0,1.06,1.0,1.0,0.6396380662918091,3.0,2.5,2,1,4.0,1634,,Townhouse,2.5,2,1,3,1400,,Townhouse,520000.0,"The model ranked the property at 1-150 Broadway as relatively more comparable to the subject at 60 Keystone Trail due to having the same number of bathrooms and half bathrooms, as well as having two more rooms, which increased the similarity score. However, the lack of information or difference in effective age between the properties slightly reduced the similarity score."
4763898,13 Chestnut Lane,1,70 Joffre St Dartmouth NS B2Y3C9,0.5,0.0,,1.0,-1.0,-64.0,6.0,,166.0,0.5,0.0,,1.0,1.0,64.0,6.0,,166.0,0.67,1.0,0.0,4.037863731384277,1.0,1.5,1,1,2.0,1170,7541.0,Detached,1.0,1,0,3,1004,,Detached,431000.0,"The model ranked the candidate property at 13 Chestnut Lane as more comparable to the subject at 70 Joffre St due to having one more room than the subject (room_count_diff = 1.0, SHAP +0.69). However, the lack of a full bathroom in the candidate property compared to the subject slightly decreased its similarity score (full_baths_diff = 0.0, SHAP -0.01)."
4763898,9 Chittick Ave,1,70 Joffre St Dartmouth NS B2Y3C9,0.5,0.0,,0.0,-1.0,-55.0,15.0,,-133.0,0.5,0.0,,0.0,1.0,55.0,15.0,,133.0,1.12,1.0,1.0,3.2078187465667725,2.0,1.5,1,1,2.0,1170,7541.0,Detached,1.0,1,0,3,1303,,Detached,547500.0,"The candidate property at 9 Chittick Ave was ranked as more comparable to the subject property at 70 Joffre St due to having a similar room count and a slightly higher bath score. However, the model found the discrepancy in the number of bedrooms and the absence of full baths to make it slightly less similar overall."
4763898,27 Cranston Ave,1,70 Joffre St Dartmouth NS B2Y3C9,0.5,0.0,,0.0,-1.0,-44.0,26.0,,-45.0,0.5,0.0,,0.0,1.0,44.0,26.0,,45.0,0.67,1.0,1.0,2.707329750061035,3.0,1.5,1,1,2.0,1170,7541.0,Detached,1.0,1,0,3,1215,,Detached,441200.0,"The model ranked the property at 27 Cranston Ave as more comparable to the subject at 70 Joffre St due to having a similar room count but slightly fewer bedrooms, which had a minimal positive impact. The lack of full baths in the candidate property, indicated by a full_baths_diff of 0, slightly detracted from its similarity score. The presence of NaN values for half_baths_diff and abs_half_bath_diff likely had a small negative impact on the score as well."
